0.611000,0.586760
0.612000,0.587866
0.613000,0.588973
0.614000,0.590079
0.615000,0.591186
0.616000,0.592293
0.617000,0.593400
0.618000,0.594507
0.619000,0.595614
0.620000,0.596722
0.621000,0.597829
0.622000,0.598937
0.623000,0.600044
0.624000,0.601152
0.625000,0.602260
0.626000,0.603368
0.627000,0.604476
0.628000,0.605584
0.629000,0.606692
0.630000,0.607801
0.631000,0.608909
0.632000,0.610018
0.633000,0.611126
0.634000,0.612235
0.635000,0.613344
0.636000,0.614453
0.637000,0.615562
0.638000,0.616671
0.639000,0.617780
0.640000,0.618889
0.641000,0.619998
0.642000,0.621108
0.643000,0.622217
0.644000,0.623326
0.645000,0.624436
0.646000,0.625545
0.647000,0.626655
0.648000,0.627765
0.649000,0.628874
0.650000,0.629984
0.651000,0.631094
0.652000,0.632204
0.653000,0.633313
0.654000,0.634423
0.655000,0.635533
0.656000,0.636643
0.657000,0.637753
0.658000,0.638863
0.659000,0.639973
0.660000,0.641083
0.661000,0.642193
0.662000,0.643303
0.663000,0.644413
0.664000,0.645523
0.665000,0.646633
0.666000,0.647743
0.667000,0.648853
0.668000,0.649963
0.669000,0.651073
0.670000,0.652183
0.671000,0.653293
0.672000,0.654403
0.673000,0.655513
0.674000,0.656623
0.675000,0.657733
0.676000,0.658843
0.677000,0.659952
0.678000,0.661062
0.679000,0.662172
0.680000,0.663282
0.681000,0.664391
0.682000,0.665501
0.683000,0.666611
0.684000,0.667720
0.685000,0.668830
0.686000,0.669939
0.687000,0.671048
0.688000,0.672158
0.689000,0.673267
0.690000,0.674376
0.691000,0.675485
0.692000,0.676594
0.693000,0.677703
0.694000,0.678812
0.695000,0.679921
0.696000,0.681030
0.697000,0.682138
0.698000,0.683247
0.699000,0.684355
0.700000,0.685464
0.701000,0.686572
0.702000,0.687680
0.703000,0.688788
0.704000,0.689896
0.705000,0.691004
0.706000,0.692112
0.707000,0.693219
0.708000,0.694327
0.709000,0.695434
0.710000,0.696541
0.711000,0.697649
0.712000,0.698756
0.713000,0.699862
0.714000,0.700969
0.715000,0.702076
0.716000,0.703182
0.717000,0.704289
0.718000,0.705395
0.719000,0.706501
0.720000,0.707607
0.721000,0.708712
0.722000,0.709818
0.723000,0.710923
0.724000,0.712028
0.725000,0.713133
0.726000,0.714238
0.727000,0.715343
0.728000,0.716448
0.729000,0.717552
0.730000,0.718656
0.731000,0.719760
0.732000,0.720864
0.733000,0.721967
0.734000,0.723071
0.735000,0.724174
0.736000,0.725277
0.737000,0.726380
0.738000,0.727483
0.739000,0.728585
0.740000,0.729687
0.741000,0.730789
0.742000,0.731891
0.743000,0.732992
0.744000,0.734094
0.745000,0.735195
0.746000,0.736296
0.747000,0.737396
0.748000,0.738497
0.749000,0.739597
0.750000,0.740697
0.751000,0.741796
0.752000,0.742896
0.753000,0.743995
0.754000,0.745094
0.755000,0.746193
0.756000,0.747291
0.757000,0.748389
0.758000,0.749487
0.759000,0.750585
0.760000,0.751682
0.761000,0.752779
0.762000,0.753876
0.763000,0.754972
0.764000,0.756068
0.765000,0.757164
0.766000,0.758260
0.767000,0.759355
0.768000,0.760450
0.769000,0.761545
0.770000,0.762640
0.771000,0.763734
0.772000,0.764828
0.773000,0.765921
0.774000,0.767014
0.775000,0.768107
0.776000,0.769200
0.777000,0.770292
0.778000,0.771384
0.779000,0.772476
0.780000,0.773567
0.781000,0.774658
0.782000,0.775748
0.783000,0.776839
0.784000,0.777929
0.785000,0.779018
0.786000,0.780107
0.787000,0.781196
0.788000,0.782285
0.789000,0.783373
0.790000,0.784461
0.791000,0.785548
0.792000,0.786635
0.793000,0.787722
0.794000,0.788808
0.795000,0.789894
0.796000,0.790979
0.797000,0.792065
0.798000,0.793149
0.799000,0.794234
0.800000,0.795318
0.801000,0.796401
0.802000,0.797484
0.803000,0.798567
0.804000,0.799650
0.805000,0.800732
0.806000,0.801813
0.807000,0.802894
0.808000,0.803975
0.809000,0.805055
0.810000,0.806135
0.811000,0.807214
0.812000,0.808293
0.813000,0.809372
0.814000,0.810450
0.815000,0.811528
0.816000,0.812605
0.817000,0.813682
0.818000,0.814758
0.819000,0.815834
0.820000,0.816910
0.821000,0.817985
0.822000,0.819059
0.823000,0.820133
0.824000,0.821207
0.825000,0.822280
0.826000,0.823353
0.827000,0.824425
0.828000,0.825496
0.829000,0.826568
0.830000,0.827638
0.831000,0.828708
0.832000,0.829778
0.833000,0.830847
0.834000,0.831916
0.835000,0.832984
0.836000,0.834052
0.837000,0.835119
0.838000,0.836186
0.839000,0.837252
0.840000,0.838318
0.841000,0.839383
0.842000,0.840448
0.843000,0.841512
0.844000,0.842575
0.845000,0.843638
0.846000,0.844701
0.847000,0.845763
0.848000,0.846824
0.849000,0.847885
0.850000,0.848945
0.851000,0.850005
0.852000,0.851064
0.853000,0.852123
0.854000,0.853181
0.855000,0.854238
0.856000,0.855295
0.857000,0.856352
0.858000,0.857408
0.859000,0.858463
0.860000,0.859517
0.861000,0.860571
0.862000,0.861625
0.863000,0.862678
0.864000,0.863730
0.865000,0.864782
0.866000,0.865833
0.867000,0.866883
0.868000,0.867933
0.869000,0.868983
0.870000,0.870031
0.871000,0.871079
0.872000,0.872127
0.873000,0.873173
0.874000,0.874220
0.875000,0.875265
0.876000,0.876310
0.877000,0.877354
0.878000,0.878398
0.879000,0.879441
0.880000,0.880483
0.881000,0.881525
0.882000,0.882566
0.883000,0.883607
0.884000,0.884646
0.885000,0.885685
0.886000,0.886724
0.887000,0.887762
0.888000,0.888799
0.889000,0.889835
0.890000,0.890871
0.891000,0.891906
0.892000,0.892940
0.893000,0.893974
0.894000,0.895007
0.895000,0.896040
0.896000,0.897071
0.897000,0.898102
0.898000,0.899132
0.899000,0.900162
0.900000,0.901191
0.901000,0.902219
0.902000,0.903246
0.903000,0.904273
0.904000,0.905299
0.905000,0.906324
0.906000,0.907349
0.907000,0.908373
0.908000,0.909396
0.909000,0.910418
0.910000,0.911440
0.911000,0.912461
0.912000,0.913481
0.913000,0.914500
0.914000,0.915519
0.915000,0.916537
0.916000,0.917554
0.917000,0.918571
0.918000,0.919586
0.919000,0.920601
0.920000,0.921615
0.921000,0.922628
0.922000,0.923641
0.923000,0.924653
0.924000,0.925664
0.925000,0.926674
0.926000,0.927684
0.927000,0.928692
0.928000,0.929700
0.929000,0.930707
0.930000,0.931713
0.931000,0.932719
0.932000,0.933724
0.933000,0.934728
0.934000,0.935731
0.935000,0.936733
0.936000,0.937734
0.937000,0.938735
0.938000,0.939735
0.939000,0.940734
0.940000,0.941732
0.941000,0.942729
0.942000,0.943726
0.943000,0.944721
0.944000,0.945716
0.945000,0.946710
0.946000,0.947703
0.947000,0.948696
0.948000,0.949687
0.949000,0.950678
0.950000,0.951667
0.951000,0.952656
0.952000,0.953644
0.953000,0.954632
0.954000,0.955618
0.955000,0.956603
0.956000,0.957588
0.957000,0.958571
0.958000,0.959554
0.959000,0.960536
0.960000,0.961517
0.961000,0.962497
0.962000,0.963477
0.963000,0.964455
0.964000,0.965432
0.965000,0.966409
0.966000,0.967385
0.967000,0.968359
0.968000,0.969333
0.969000,0.970306
0.970000,0.971278
0.971000,0.972249
0.972000,0.973219
0.973000,0.974189
0.974000,0.975157
0.975000,0.976124
0.976000,0.977091
0.977000,0.978056
0.978000,0.979021
0.979000,0.979985
0.980000,0.980947
0.981000,0.981909
0.982000,0.982870
0.983000,0.983830
0.984000,0.984789
0.985000,0.985747
0.986000,0.986704
0.987000,0.987660
0.988000,0.988615
0.989000,0.989569
0.990000,0.990522
0.991000,0.991475
0.992000,0.992426
0.993000,0.993376
0.994000,0.994325
0.995000,0.995274
0.996000,0.996221
0.997000,0.997167
0.998000,0.998112
0.999000,0.999057
1.000000,1.000000
